area,category_id,id,image_id,bbox_x,bbox_y,bbox_w,bbox_h
120726,20013,1029,275,5,646,353,342
109682,20013,1028,274,579,258,346,317
37449,19860,2118,561,638,278,219,171
39952,19860,2116,559,91,827,227,176
117600,35205,2126,561,110,776,300,392
103416,35205,2125,559,557,87,278,372
109910,35205,2127,560,582,97,290,379
137740,30307,2122,561,605,700,284,485
126314,30307,2123,559,97,64,274,461
54340,3482,2121,561,151,219,247,220
58760,3482,2119,559,573,839,260,226
59052,3482,2120,560,601,868,259,228
80934,20876,1177,314,69,797,329,246
77924,20876,1179,315,595,261,322,242
83130,20876,1178,313,40,753,326,255
49275,29666,1172,314,624,184,225,219
56280,3482,1174,314,647,755,210,268
53848,3482,1176,315,144,290,212,254
56910,3482,1175,313,622,723,210,271
188600,34596,1169,314,28,41,460,410
203904,34596,1170,315,503,782,472,432
182455,34596,1168,313,16,27,455,401
39188,22346,5305,1395,87,195,202,194
41370,22346,5304,1394,103,201,210,197
34496,27776,5301,1393,639,292,176,196
36900,27776,5303,1395,144,776,180,205
34650,27776,5302,1394,177,814,175,198
58386,3482,5311,1393,173,272,263,222
57552,3482,5312,1394,567,816,264,218
53775,16261,5308,1395,576,191,239,225
56376,16261,5307,1394,603,192,243,232
111111,29344,2848,750,587,134,273,407
124202,29344,2847,749,129,750,281,442
128894,29344,2849,748,92,708,289,446
27379,1899,2840,750,687,806,131,209
26268,1899,2839,749,178,268,132,199
25600,1899,2838,748,159,258,128,200
45756,44198,2844,749,663,839,164,279
46368,44198,2846,748,638,806,161,288
57120,16547,2843,750,149,789,240,238
54480,16547,2841,749,601,243,240,227
53110,16547,2842,748,574,232,235,226
36480,3350,4902,1285,410,889,190,192
34410,3350,4904,1287,379,210,186,185
34587,3350,4903,1286,339,153,183,189
109497,20013,4899,1285,71,207,339,323
118624,20013,4901,1287,561,787,352,337
119364,20013,4900,1286,527,698,348,343
58548,16261,4896,1285,651,269,246,238
59527,16261,4898,1287,71,807,247,241
61732,16261,4897,1286,25,720,253,244
28482,1899,3657,964,114,224,202,141
28152,1899,3658,965,131,231,204,138
92708,18109,3666,964,47,755,308,301
89280,18109,3667,965,79,802,310,288
85824,18109,3668,966,613,218,298,288
113500,31704,3663,964,599,697,250,454
113400,31704,3665,965,619,732,252,450
104550,31704,3664,966,133,128,246,425
53336,16547,3662,964,588,172,236,226
54026,16547,3660,965,619,177,238,227
57834,16547,3661,966,127,851,243,238
196812,25366,5555,1462,524,676,426,462
192042,25366,5556,1463,58,123,423,454
185850,25366,5557,1464,45,103,413,450
44220,27652,5561,1462,669,255,220,201
52668,20237,5560,1462,134,869,231,228
48384,20237,5558,1463,623,177,224,216
46004,20237,5559,1464,597,177,217,212
47595,3482,5553,1463,587,846,285,167
50400,3482,5554,1464,559,812,288,175
37074,19860,2990,789,127,865,222,167
169320,31884,2994,789,117,84,340,498
178524,31884,2996,787,534,653,348,513
167986,31884,2995,788,97,59,338,497
49259,20237,2993,789,644,188,227,217
51302,20237,2992,787,115,57,227,226
46860,20237,2991,788,615,186,220,213
59311,3482,2999,789,601,867,259,229
54120,3482,2997,787,152,220,246,220
60522,3482,2998,788,573,837,262,231
44526,36636,2448,648,636,174,181,246
46563,36636,2450,647,664,181,187,249
49276,36636,2449,646,128,828,194,254
57860,3482,2455,647,567,813,263,220
57420,3482,2456,646,175,276,261,220
199152,34596,2452,646,397,629,461,432
36960,19860,4674,1226,127,865,220,168
39952,19860,4676,1225,91,828,227,176
37060,19860,4675,1227,639,278,218,170
110289,35205,4677,1226,581,97,291,379
104160,35205,4679,1225,555,85,280,372
171200,31884,4672,1226,122,11,320,535
164164,31884,4671,1225,109,0,308,533
178760,31884,4673,1227,546,697,328,545
59052,3482,4668,1225,574,838,259,228
54145,3482,4670,1227,152,219,245,221
33847,3350,2866,755,334,141,181,187
146234,3831,2863,755,49,556,374,391
140998,3831,2864,756,516,256,374,377
50172,3831,2862,754,629,762,226,222
53130,29666,2869,755,588,670,230,231
50398,29666,2868,756,128,318,223,226
50172,29666,2870,754,629,762,226,222
96320,12080,5541,1460,73,129,224,430
116850,12080,5540,1459,649,692,246,475
105549,12080,5542,1461,642,687,233,453
82368,5093,5548,1459,108,810,286,288
152322,22626,5545,1460,547,576,318,479
153594,22626,5543,1459,72,188,322,477
118472,2482,5550,1461,628,35,251,472
34595,3350,5114,1344,405,165,185,187
37440,3350,5112,1342,382,932,195,192
35526,3350,5113,1343,362,111,186,191
51750,29666,5120,1344,605,855,230,225
50844,29666,5118,1342,145,244,228,223
55460,29666,5119,1343,568,764,236,235
112309,18146,5117,1344,117,632,257,437
102339,18146,5115,1342,603,239,249,411
108966,18146,5116,1343,76,547,254,429
76450,5093,1330,353,139,848,278,275
70752,5093,1331,354,523,150,268,264
108031,22361,1327,352,622,780,253,427
104192,22361,1328,353,607,780,256,407
99792,22361,1329,354,81,74,252,396
96228,2482,1325,353,650,83,198,486
96924,2482,1326,354,83,642,197,492
155848,19551,1335,353,110,147,322,484
155675,19551,1334,354,506,579,325,479
33855,3350,297,81,403,256,185,183
90440,19231,299,80,95,697,340,266
87912,19231,300,81,141,801,333,264
85504,19231,298,79,501,237,334,256
61752,16261,293,80,571,694,249,248
57112,16261,294,81,609,789,242,236
56628,16261,292,79,128,298,242,234
39794,22346,770,203,82,196,202,197
46420,22346,771,202,686,867,220,211
40994,22346,772,204,98,205,206,199
80494,20876,762,203,84,727,334,241
77644,20876,761,202,545,293,329,236
56368,3482,769,203,624,721,208,271
53760,3482,767,202,144,291,210,256
92476,35205,4213,1106,575,122,244,379
109874,35205,4214,1107,122,734,274,401
38986,22346,4210,1106,96,204,202,193
40582,22346,4211,1105,112,213,206,197
45570,22346,4209,1107,671,860,217,210
90804,27732,4206,1106,86,728,322,282
88404,27732,4207,1105,123,766,318,278
80100,27732,4208,1107,565,262,300,267
58236,3482,4204,1106,579,758,276,211
57540,3482,4203,1105,608,792,274,210
53460,3482,4205,1107,123,308,270,198
29700,1899,5102,1341,128,257,198,150
33338,1899,5101,1340,644,859,211,158
30396,1899,5100,1339,145,264,204,149
113295,31704,5103,1341,597,701,249,455
114103,31704,5104,1339,619,737,253,451
51428,24849,5111,1341,84,816,299,172
49728,24849,5110,1339,116,853,296,168
51300,16547,5106,1341,535,200,228,225
56880,16547,5107,1340,186,824,240,237
53345,16547,5108,1339,563,207,235,227
36907,19860,3417,901,126,866,221,167
37620,19860,3418,902,638,278,220,171
40179,19860,3419,903,91,827,227,177
141984,30307,3426,901,92,148,306,464
145008,30307,3428,902,607,636,304,477
131692,30307,3427,903,77,133,292,451
49476,20237,3422,901,643,189,228,217
51302,20237,3420,902,114,857,227,226
47286,20237,3421,903,615,186,222,213
59570,3482,3423,901,601,867,259,230
55056,3482,3425,902,150,219,248,222
59769,3482,3424,903,573,838,261,229
37400,19860,407,109,638,279,220,170
37180,19860,408,110,127,866,220,169
40533,19860,406,111,91,827,229,177
119646,35205,410,109,105,777,306,391
104160,35205,409,111,556,87,280,372
184023,25366,413,110,45,50,381,483
174191,25366,414,111,28,42,373,467
54145,3482,403,109,151,219,245,221
59800,3482,404,110,600,868,260,230
59964,3482,405,111,572,838,263,228
83439,25468,2767,729,571,232,381,219
81906,25468,2766,728,51,858,374,219
84864,25468,2768,727,12,812,384,221
204414,25366,2760,729,526,621,434,471
189280,25366,2762,728,51,174,416,455
182376,25366,2761,727,38,153,408,447
38024,16231,2764,729,162,855,196,194
35526,16231,2763,728,631,221,191,186
52334,3482,2759,729,125,271,274,191
53847,3482,2757,727,575,812,279,193
90201,27732,5603,1476,88,727,321,281
80936,27732,5605,1475,564,262,302,268
86900,27732,5604,1474,125,765,316,275
42000,36636,5602,1476,593,204,250,168
47793,36636,5601,1475,101,882,267,179
54742,3482,5606,1475,122,307,271,202
189658,34596,5610,1476,52,70,434,437
202050,34596,5611,1475,489,705,450,449
186588,34596,5609,1474,68,99,438,426
25728,1899,4718,1239,87,257,201,128
105501,31704,4719,1238,569,177,253,417
112000,31704,4720,1237,170,683,250,448
43148,44198,4725,1238,203,234,161,268
47770,44198,4726,1239,604,771,170,281
52640,16547,4722,1239,586,182,235,224
52851,16547,4723,1237,615,190,237,223
117645,12080,3260,861,656,709,253,465
109270,12080,3259,860,644,705,245,446
96021,12080,3258,859,67,121,227,423
128622,2482,3268,860,578,122,291,442
136052,2482,3267,859,69,651,301,452
161680,19551,3262,861,72,93,344,470
162285,19551,3263,860,66,60,349,465
168861,19551,3261,859,531,673,357,473
64262,25437,3264,860,123,822,254,253
62230,25437,3266,859,557,193,245,254
90482,27732,4282,1124,86,727,322,281
195328,25366,4285,1123,495,670,448,436
180180,25366,4284,1124,52,140,429,420
186102,25366,4286,1125,65,165,441,422
58447,3482,4276,1124,578,759,277,211
57603,3482,4277,1125,610,791,273,211
60993,16261,4280,1123,151,802,251,243
53788,16261,4279,1124,563,220,238,226
56608,16261,4278,1125,588,226,244,232
39424,19860,662,177,86,826,224,176
38475,19860,663,176,643,276,225,171
129636,30307,668,177,101,79,277,468
139854,30307,669,176,592,678,286,489
131928,30307,667,175,121,98,276,478
47300,29666,660,177,609,198,220,215
61446,3482,665,177,565,841,266,231
54612,3482,664,176,159,215,246,222
37180,19860,4392,1153,127,865,220,169
44928,22346,4400,1155,639,860,216,208
39400,22346,4398,1154,128,201,200,197
35904,16231,4403,1153,645,176,192,187
37828,16231,4402,1155,145,899,196,193
33642,16231,4401,1154,617,174,189,178
60580,3482,4397,1153,600,866,260,233
54366,3482,4395,1155,151,219,246,221
59736,3482,4396,1154,573,839,262,228
91982,35205,1316,349,613,137,226,407
99946,35205,1317,350,139,708,242,413
87584,35205,1315,351,580,133,224,391
34672,27776,1319,350,638,293,176,197
37467,27776,1320,351,145,775,181,207
57597,3482,1312,349,568,812,263,219
57378,3482,1313,350,172,275,262,219
60836,3482,1314,351,538,776,268,227
187473,34596,1322,349,7,128,437,429
192600,34596,1321,350,547,674,428,450
189630,34596,1323,351,0,90,430,441
83877,25468,2099,554,570,231,383,219
84864,25468,2098,553,12,812,384,221
37635,16231,2097,554,164,856,195,193
35717,16231,2095,555,630,220,191,187
33855,16231,2096,553,603,213,185,183
51597,3482,2102,554,125,272,273,189
52264,3482,2103,555,602,845,278,188
53847,3482,2101,553,575,811,279,193
200448,34596,2093,554,543,688,432,464
189975,34596,2094,555,26,98,425,447
80066,27732,3477,916,566,261,301,266
90763,27732,3478,918,85,727,323,281
88126,27732,3479,917,123,766,317,278
181376,25366,3474,918,29,133,436,416
187089,25366,3475,917,44,160,453,413
38612,16231,3471,916,142,892,197,196
34780,16231,3473,918,619,177,188,185
35100,16231,3472,917,646,186,195,180
54800,3482,3481,916,120,307,274,200
57475,3482,3480,918,579,759,275,209
57330,3482,3482,917,609,790,273,210
122724,27925,341,93,600,673,252,487
117586,27925,342,91,145,144,259,454
126651,27925,340,92,571,630,259,489
25527,1899,339,93,159,250,201,127
25472,1899,338,92,143,241,199,128
24486,19606,346,93,142,863,159,154
23542,19606,347,91,688,299,158,149
25596,19606,348,92,110,828,162,158
52640,16547,345,93,622,166,235,224
51290,16547,344,92,596,161,230,223
90160,27732,3811,1005,85,728,322,280
34592,16231,3808,1005,620,176,188,184
57266,3482,3813,1003,608,791,274,209
54873,3482,3814,1004,121,307,273,201
57750,3482,3815,1005,579,758,275,210
186368,34596,3804,1003,37,158,448,416
202878,34596,3805,1004,509,658,459,442
82782,25468,3358,885,571,230,378,219
83877,25468,3357,884,12,814,383,219
37056,16231,3350,885,163,856,193,192
33670,16231,3349,884,603,213,185,182
35712,16231,3348,883,630,220,192,186
47730,28762,3354,885,635,834,222,215
42009,28762,3355,884,124,222,209,201
43452,28762,3356,883,144,232,213,204
51219,3482,3353,885,126,272,271,189
54040,3482,3352,884,575,811,280,193
52173,3482,3351,883,602,845,279,187
75999,20876,1258,336,117,768,329,231
77080,20876,1259,335,543,293,328,235
79618,20876,1260,334,87,726,329,242
34189,16231,1255,336,658,232,191,179
37824,16231,1257,335,133,847,197,192
34965,16231,1256,334,626,221,189,185
52832,3482,1263,335,144,293,208,254
57120,3482,1261,334,625,717,210,272
128820,29344,3697,974,589,675,285,452
128863,29344,3696,973,612,712,287,449
112064,29344,3698,975,120,155,272,412
25600,1899,3690,973,182,267,128,200
26832,1899,3692,975,686,808,129,208
36863,21770,3694,974,150,849,193,191
35910,21770,3695,973,183,882,190,189
136782,16550,3701,974,542,72,298,459
155156,16550,3700,975,106,685,316,491
209391,31884,4055,1068,48,57,413,507
211050,31884,4054,1067,555,675,402,525
194688,31884,4053,1066,37,34,384,507
46384,27652,4056,1068,94,852,223,208
47276,27652,4057,1066,62,811,223,212
47642,3482,4052,1068,586,844,287,166
50050,3482,4051,1066,559,811,286,175
55687,16261,4049,1068,625,182,239,233
60500,16261,4048,1067,117,846,250,242
53580,16261,4047,1066,595,178,235,228
37180,19860,217,59,127,865,220,169
40128,19860,219,58,90,828,228,176
109910,35205,224,59,581,97,290,379
117478,35205,225,60,109,777,302,389
60060,3482,222,59,601,866,260,231
60260,3482,220,58,573,838,262,230
186126,34596,215,59,51,73,402,463
199920,34596,216,60,550,688,408,490
183770,34596,214,58,40,50,391,470
36099,3350,3249,856,411,907,189,191
33672,3350,3251,858,379,190,184,183
43056,31862,3255,856,160,285,207,208
44730,31862,3256,857,574,746,210,213
56394,16261,3252,856,591,307,241,234
57117,16261,3254,858,136,769,241,237
62248,16261,3253,857,91,677,251,248
104632,3742,5222,1374,75,801,328,319
97933,3742,5221,1373,535,152,319,307
149614,22626,5225,1372,90,104,313,478
162288,22626,5223,1374,70,61,336,483
162658,22626,5224,1373,540,656,334,487
135864,2482,5228,1372,595,104,296,459
124488,2482,5227,1374,615,78,273,456
128592,2482,5226,1373,51,681,282,456
124560,5885,5229,1372,610,693,240,519
120771,5885,5230,1374,599,697,243,497
117369,5885,5231,1373,99,63,243,483
44000,27652,4344,1139,669,255,220,200
47897,27652,4346,1138,64,811,227,211
48816,20237,4341,1140,623,177,226,216
52210,20237,4342,1139,134,870,230,227
46434,20237,4343,1138,597,176,218,213
47808,3482,4337,1140,587,844,288,166
48198,3482,4336,1139,130,289,277,174
187596,34596,4338,1140,45,113,386,486
194327,34596,4339,1139,573,642,391,497
178848,34596,4340,1138,33,82,368,486
29987,1899,2812,741,168,245,157,191
31160,1899,2813,739,184,254,164,190
34000,1899,2811,740,645,830,170,200
113750,31704,2815,741,598,698,250,455
113000,31704,2816,739,622,732,250,452
102184,31704,2814,740,135,129,241,424
25280,19606,2810,741,142,863,160,158
24168,19606,2808,739,175,895,159,152
51290,16547,2807,741,600,222,230,223
53312,16547,2805,739,627,231,238,224
57354,16547,2806,740,118,804,242,237
40533,19860,1571,416,91,827,229,177
179416,31884,1561,415,97,91,328,547
187128,31884,1563,417,566,614,339,552
59340,3482,1567,415,602,867,258,230
60291,3482,1569,416,573,836,261,231
54145,3482,1568,417,152,220,245,221
54960,16261,1564,416,609,173,240,229
59527,16261,1565,417,103,853,247,241
272435,16687,207,57,17,651,529,515
258500,16687,206,56,2,561,517,500
34965,3350,210,57,365,254,189,185
36863,3350,208,55,421,847,193,191
35335,3350,209,56,326,189,185,191
116928,20013,213,57,590,710,348,336
35910,3350,2973,781,409,857,189,190
34595,3350,2975,783,380,242,187,185
35720,22073,2970,781,168,308,188,190
36091,22073,2971,782,588,729,187,193
34040,22073,2972,783,627,823,184,185
107415,20013,2967,781,578,278,341,315
34726,27776,3145,830,637,296,179,194
36924,27776,3144,829,144,776,181,204
48960,36636,3147,830,128,828,192,255
43737,36636,3148,829,636,179,183,239
46376,36636,3149,831,666,180,187,248
47722,28762,3154,830,666,893,223,214
42400,28762,3155,831,113,176,212,200
60568,3482,3150,829,538,777,268,226
57816,3482,3151,831,567,814,264,219
18768,23202,783,206,214,290,136,138
19460,23202,784,205,623,849,139,140
19734,23202,782,207,648,879,143,138
71020,6562,778,206,583,233,212,335
80080,6562,776,205,165,674,220,364
77185,6562,777,207,197,716,215,359
46440,3543,774,206,657,896,216,215
41600,3543,775,207,126,170,208,200
58563,16547,780,206,123,903,243,241
51980,16547,779,205,593,121,230,226
54502,16547,781,207,620,124,238,229
198458,25366,3460,910,512,700,449,442
188634,25366,3461,911,44,126,447,422
33775,27776,3450,910,639,297,175,193
35577,27776,3451,911,175,810,177,201
37492,27776,3452,912,143,774,182,206
47730,29666,3455,911,630,164,222,215
46004,29666,3453,912,603,163,217,212
58786,3482,3456,911,563,814,266,221
60836,3482,3458,912,535,779,268,227
104976,3742,3724,983,115,826,324,324
108570,3742,3723,982,118,841,329,330
156160,23222,3721,983,95,79,305,512
150155,23222,3722,984,540,613,295,509
99552,2482,3730,984,61,647,204,488
105076,2482,3729,982,659,106,218,482
112632,13394,3727,983,628,679,228,494
80102,20876,2110,558,85,724,331,242
77880,20876,2112,557,541,295,330,236
76360,20876,2111,556,116,769,332,230
34592,16231,2114,558,627,223,188,184
38009,16231,2113,557,132,847,199,191
34354,16231,2115,556,655,232,193,178
56430,3482,2107,558,625,718,209,270
54998,3482,2108,557,140,292,214,257
56012,3482,2109,556,652,749,209,268
181440,34596,2106,558,34,113,448,405
194523,34596,2105,557,485,694,471,413
189410,34596,2104,556,44,142,470,403
33488,3350,5653,1488,393,207,182,184
36099,3350,5651,1486,399,893,189,191
34587,3350,5652,1487,351,148,183,189
42849,31862,5648,1486,146,289,207,207
44298,31862,5649,1487,591,742,207,214
39597,21324,5645,1486,559,296,201,197
42228,21324,5646,1487,170,736,204,207
33672,1899,3652,961,167,247,184,183
35720,1899,3651,963,643,845,188,190
108129,29450,3645,961,504,814,399,271
110432,29450,3646,962,472,780,406,272
101918,29450,3647,963,109,219,389,262
24335,19606,3654,961,177,879,157,155
26076,19606,3656,962,142,847,164,159
23250,19606,3655,963,656,287,155,150
141912,16550,3650,961,655,122,292,486
131100,16550,3649,962,629,110,276,475
146520,16550,3648,963,42,637,296,495
96350,35205,1524,405,479,793,410,235
96524,35205,1522,403,89,282,409,236
34596,3350,1518,405,400,202,186,186
37248,3350,1516,403,389,896,192,194
114401,18146,1521,405,63,682,277,413
121800,18146,1520,404,16,587,291,420
110088,18146,1519,403,632,214,278,396
203112,31884,555,147,50,61,403,504
196209,31884,554,145,35,36,387,507
34104,27776,551,146,637,292,174,196
34825,27776,550,147,179,812,175,199
37080,27776,552,145,146,775,180,206
36477,16231,545,146,154,828,189,193
34408,16231,546,147,644,250,187,184
33488,16231,544,145,616,240,184,182
56940,3482,547,146,173,276,260,219
56854,3482,548,147,569,814,262,217
59400,3482,549,145,541,778,264,225
36720,27776,485,131,145,778,180,204
34125,27776,484,130,638,293,175,195
35024,27776,486,132,178,812,176,199
130980,30307,493,131,14,165,444,295
139071,30307,495,132,29,181,453,307
43862,36636,492,131,635,178,182,241
48514,36636,490,130,130,829,191,254
46248,36636,491,132,665,181,188,246
60342,3482,488,131,538,778,267,226
57902,3482,487,130,173,274,262,221
29952,1899,798,212,622,886,208,144
31164,1899,797,213,596,854,212,147
28341,1899,799,211,173,280,201,141
98532,18109,794,211,629,846,322,306
32396,21025,800,212,137,867,182,178
32760,21025,801,213,105,834,182,180
30448,21025,802,211,674,273,176,173
154860,16550,804,212,479,143,445,348
167719,16550,805,211,67,751,457,367
33666,3350,5427,1427,338,160,181,186
36288,3350,5426,1426,413,883,189,192
32942,3350,5428,1428,379,217,182,181
38600,16231,5424,1427,592,730,200,193
37627,16231,5423,1426,155,308,197,191
36860,16231,5425,1428,632,823,194,190
89496,19231,5430,1427,103,704,339,264
83640,19231,5429,1426,497,235,328,255
87579,19231,5431,1428,146,806,333,263
132275,27925,4642,1218,577,640,275,481
121404,27925,4641,1216,152,176,268,453
135274,27925,4643,1217,549,601,283,478
42016,3543,4636,1218,125,203,208,202
40800,3543,4635,1217,110,194,204,200
47515,10220,4634,1218,629,198,221,215
52664,10220,4632,1216,129,844,232,227
45787,10220,4633,1217,602,195,217,211
139769,16550,4640,1218,90,631,287,487
131100,16550,4639,1216,614,181,285,460
138384,16550,4638,1217,62,580,279,496
89200,35205,1197,319,660,177,223,400
84135,35205,1195,320,633,164,213,395
94888,35205,1196,321,98,671,232,409
75696,20876,1192,319,117,769,332,228
77080,20876,1194,321,544,294,328,235
43452,28762,1202,319,153,202,213,204
41800,28762,1203,320,137,194,209,200
47294,28762,1201,321,626,862,221,214
57240,3482,1200,319,651,749,212,270
57057,3482,1199,320,625,718,209,273
53550,3482,1198,321,142,292,210,255
255208,16687,3311,873,70,627,437,584
219341,16687,3309,871,481,123,421,521
258712,16687,3310,872,34,524,443,584
33488,3350,3305,873,345,225,184,182
36284,3350,3303,871,447,873,188,193
35335,3350,3304,872,302,165,185,191
111557,18146,3306,871,84,226,281,397
122536,18146,3307,872,584,578,289,424
77880,20876,3384,892,543,294,330,236
77256,20876,3385,893,115,767,333,232
181720,25366,3383,894,28,27,413,440
204294,25366,3381,892,538,757,431,474
194010,25366,3382,893,34,37,435,446
43920,36636,3388,894,605,205,180,244
48514,36636,3387,892,167,799,191,254
45864,36636,3389,893,633,208,182,252
57181,3482,3390,894,623,720,211,271
54741,3482,3391,892,143,291,213,257
57297,3482,3392,893,649,751,213,269
47053,27652,2311,610,62,811,223,211
44800,27652,2312,611,669,255,224,200
46384,27652,2313,612,95,851,223,208
33852,16231,2322,610,621,224,186,182
38016,16231,2321,611,142,846,198,192
34571,16231,2320,612,649,231,191,181
182054,34596,2316,610,0,98,401,454
187060,34596,2314,611,577,652,398,470
180504,34596,2315,612,0,136,414,436
90843,35205,1412,377,87,726,321,283
101269,35205,1413,378,598,126,259,391
108654,35205,1411,376,124,736,273,398
97660,27732,1420,377,565,119,257,380
87809,27732,1422,378,123,766,317,277
80634,27732,1421,376,564,261,302,267
180616,25366,1414,377,41,129,428,422
190825,25366,1415,378,51,148,449,425
195300,25366,1416,376,507,683,450,434
57750,3482,1417,377,580,759,275,210
57392,3482,1419,378,610,791,272,211
54873,3482,1418,376,120,307,273,201
98612,32309,3092,816,560,715,277,356
87316,32309,3090,814,151,231,263,332
33847,3350,3097,815,362,169,181,187
33672,3350,3098,816,403,226,184,183
37442,3350,3096,814,385,859,193,194
53128,20237,3094,815,100,711,232,229
49950,20237,3095,816,144,800,225,222
46852,20237,3093,814,602,288,221,212
26000,12246,270,75,621,879,208,125
25375,12246,269,74,177,304,203,125
72332,6562,275,74,581,233,214,338
80886,6562,276,73,166,671,221,366
41808,3543,277,75,88,210,208,201
46010,3543,279,74,699,856,214,215
41004,3543,278,73,72,198,204,201
158112,16550,273,75,549,83,366,432
169952,16550,272,74,69,726,376,452
149175,16550,271,73,524,70,351,425
114582,35205,3465,913,545,253,338,339
36863,3350,3468,913,377,919,193,191
35335,3350,3469,914,367,123,185,191
46295,13899,3462,913,191,284,197,235
49000,13899,3464,915,595,799,200,245
119799,27925,2565,678,144,143,261,459
122488,27925,2566,676,601,670,251,488
127140,27925,2567,677,569,630,260,489
28620,1899,2564,678,630,894,212,135
25781,1899,2563,676,157,249,203,127
25527,1899,2562,677,142,241,201,127
86010,18109,2568,678,638,273,305,282
88434,18109,2569,676,49,741,306,289
158110,16550,2561,678,23,748,326,485
148356,16550,2559,676,642,20,317,468
136335,16550,2560,677,616,18,305,447
96990,3742,2018,534,536,152,318,305
103986,3742,2019,533,75,803,327,318
125481,2482,2022,533,612,78,277,453
130339,2482,2020,532,598,108,289,451
173664,19551,2015,534,443,699,402,432
166366,19551,2016,533,114,74,386,431
163728,19551,2014,532,119,112,379,432
1115676,5885,2013,534,99,67,242,478
123522,5885,2011,532,611,693,238,519
34592,3350,240,66,390,210,188,184
35156,3350,239,65,350,154,187,188
51075,29666,243,66,598,819,227,225
50848,29666,241,64,155,276,227,224
54289,29666,242,65,559,729,233,233
107074,20013,235,64,593,267,341,314
78399,5093,1826,483,134,828,279,281
71820,5093,1825,482,526,163,270,266
152830,22626,1831,483,71,75,310,493
154322,22626,1833,481,80,93,302,511
153140,22626,1832,482,553,632,310,494
106700,2482,1830,483,638,65,220,485
111294,2482,1828,481,626,87,229,486
115500,13394,1824,483,631,675,231,500
125840,13394,1822,481,639,675,242,520
39794,22346,1210,322,115,186,202,197
45360,22346,1212,323,655,875,216,210
40755,22346,1211,324,128,195,209,195
47686,27652,1207,322,61,811,226,211
45067,36636,1204,322,614,205,187,241
50432,36636,1205,323,151,802,197,256
47368,36636,1206,324,644,207,191,248
50460,3482,1213,322,558,812,290,174
47144,3482,1215,324,586,846,284,166
37286,27776,5147,1352,145,775,181,206
35000,27776,5145,1351,180,812,175,200
36288,16231,5144,1353,154,829,189,192
33123,16231,5143,1352,615,242,183,181
34408,16231,5142,1351,643,251,187,184
58344,3482,5151,1353,171,275,264,221
60568,3482,5153,1352,539,776,268,226
58300,3482,5152,1351,565,810,265,220
188160,34596,5149,1352,39,83,420,448
185745,34596,5148,1351,56,115,427,435
105074,2482,1809,477,603,43,214,491
113088,2482,1808,476,106,676,228,496
152337,19551,1804,476,538,606,309,493
118828,13394,1799,476,111,47,244,487
69687,25437,1801,475,126,824,261,267
65280,25437,1803,477,123,810,255,256
62491,25437,1802,476,554,204,247,253
31311,1899,462,126,595,855,213,147
30160,1899,461,125,621,887,208,145
30972,21025,468,124,674,273,178,174
32037,21025,467,125,136,868,181,177
34221,21770,463,126,100,197,187,183
38218,21770,464,124,687,884,197,194
35530,21770,465,125,117,203,190,187
149210,16550,471,126,595,33,347,430
167808,16550,470,124,4,765,368,456
85200,35205,4616,1211,632,160,213,400
91304,35205,4614,1210,656,176,226,404
94710,35205,4615,1212,99,672,231,410
79680,20876,4612,1211,85,724,332,240
56910,3482,4609,1211,625,718,210,271
56759,3482,4608,1210,650,749,211,269
54438,3482,4610,1212,141,292,211,258
183348,34596,4618,1211,51,110,463,396
181815,34596,4617,1210,70,138,465,391
192400,34596,4619,1212,456,711,481,400
112942,35205,630,168,519,686,298,379
113552,35205,628,166,168,243,302,376
115885,35205,629,167,478,587,301,385
33488,3350,627,168,387,196,184,182
36672,3350,625,166,404,902,191,192
34587,3350,626,167,345,137,183,189
120680,3831,633,168,153,578,280,431
119706,3831,631,166,546,281,281,426
124260,3831,632,167,109,487,285,436
33304,3350,2429,642,383,182,184,181
34224,3350,2428,641,343,125,184,186
136485,3831,2432,642,87,678,405,337
136345,3831,2430,640,488,288,407,335
52200,20237,2426,642,657,800,232,225
54050,20237,2425,641,617,708,235,230
111097,29344,4732,1240,589,130,269,413
123432,29344,4731,1241,130,748,278,444
129024,29344,4733,1242,93,706,288,448
26832,1899,4728,1240,688,806,129,208
26331,1899,4729,1241,179,268,131,201
46096,44198,4735,1240,169,200,172,268
45241,44198,4734,1241,664,837,161,281
45504,44198,4736,1242,640,806,158,288
148500,16550,4737,1240,122,661,300,495
137750,16550,4738,1241,575,105,290,475
134048,16550,4739,1242,546,88,284,472
93673,25468,458,121,574,193,331,283
104748,25468,457,123,84,830,348,301
175168,25366,449,122,54,90,368,476
189696,25366,448,121,557,661,384,494
182360,25366,450,123,71,107,376,485
46438,29666,455,122,594,171,217,214
52899,29666,456,121,139,871,231,229
47952,29666,454,123,620,174,222,216
53568,3482,451,122,575,813,279,192
51952,3482,452,121,126,270,272,191
52076,3482,453,123,601,845,277,188
92584,25468,3273,863,576,190,326,284
44275,36636,3270,862,674,174,175,253
47077,36636,3271,863,133,828,179,263
51894,3482,3276,862,602,846,279,186
54126,3482,3278,864,575,811,279,194
51408,3482,3277,863,126,271,272,189
191360,34596,3280,862,72,136,460,416
202768,34596,3279,863,468,684,464,437
45954,27652,981,263,94,851,222,207
44600,27652,982,264,670,256,223,200
47722,29666,985,263,632,180,223,214
52212,29666,984,264,125,865,229,228
47310,3482,986,263,586,846,285,166
49662,3482,987,264,130,286,279,178
50336,3482,988,262,559,811,286,176
