area,bbox,category_id,id,image_id
25781,"[158, 249, 203, 127]",1899,3625,956
25280,"[109, 828, 160, 158]",19606,3633,955
24009,"[687, 298, 159, 151]",19606,3634,957
128007,"[571, 0, 297, 431]",16550,3630,955
155840,"[75, 784, 320, 487]",16550,3632,957
44304,"[667, 887, 213, 208]",22346,5575,1465
41193,"[121, 183, 207, 199]",22346,5573,1467
44600,"[670, 255, 223, 200]",27652,5567,1465
45954,"[95, 852, 222, 207]",27652,5568,1467
48198,"[131, 287, 277, 174]",3482,5570,1465
47144,"[586, 846, 284, 166]",3482,5571,1467
50750,"[557, 811, 290, 175]",3482,5572,1466
60016,"[117, 847, 248, 242]",16261,5564,1465
55680,"[624, 182, 240, 232]",16261,5566,1467
52658,"[597, 180, 233, 226]",16261,5565,1466
101178,"[108, 103, 231, 438]",12080,825,219
115866,"[606, 712, 246, 471]",12080,826,218
155808,"[127, 148, 288, 541]",6191,822,218
148730,"[131, 126, 278, 535]",6191,821,217
107912,"[119, 797, 329, 328]",3742,827,218
103675,"[117, 787, 325, 319]",3742,829,217
110916,"[586, 101, 234, 474]",2482,819,218
119054,"[590, 70, 247, 482]",2482,818,217
116874,"[146, 145, 258, 453]",27925,3841,1013
122220,"[600, 673, 252, 485]",27925,3842,1014
25728,"[158, 251, 201, 128]",1899,3848,1014
53820,"[142, 701, 180, 299]",24849,3849,1012
56882,"[105, 866, 239, 238]",16547,3845,1013
51060,"[612, 160, 230, 222]",16547,3843,1012
53536,"[639, 165, 239, 224]",16547,3844,1014
35910,"[627, 814, 190, 189]",12419,124,33
32760,"[166, 277, 182, 180]",12419,125,32
80808,"[163, 672, 222, 364]",6562,117,33
77760,"[197, 714, 216, 360]",6562,115,31
40596,"[96, 231, 204, 199]",3543,120,33
45792,"[673, 827, 216, 212]",3543,118,32
40795,"[115, 241, 205, 199]",3543,119,31
131670,"[559, 46, 285, 462]",16550,123,33
147882,"[110, 703, 294, 503]",16550,122,32
33488,"[435, 216, 184, 182]",3350,3716,981
36481,"[353, 873, 191, 191]",3350,3714,980
34776,"[623, 802, 184, 189]",22073,3713,981
37224,"[585, 707, 188, 198]",22073,3711,979
35343,"[170, 313, 187, 189]",22073,3712,980
92960,"[118, 647, 280, 332]",18356,3719,981
35720,"[422, 900, 188, 190]",3350,3567,940
36290,"[134, 801, 191, 190]",16231,3572,942
36288,"[644, 323, 192, 189]",16231,3570,940
96360,"[515, 554, 219, 440]",18146,3574,941
47686,"[63, 811, 226, 211]",27652,2299,606
43382,"[670, 255, 218, 199]",27652,2300,604
46368,"[96, 853, 224, 207]",27652,2301,605
44770,"[616, 203, 185, 242]",36636,2294,606
50115,"[151, 802, 195, 257]",36636,2293,604
47368,"[644, 208, 191, 248]",36636,2295,605
40986,"[129, 239, 207, 198]",28762,2298,606
46842,"[631, 819, 222, 211]",28762,2296,604
42833,"[147, 249, 211, 203]",28762,2297,605
49824,"[559, 812, 288, 173]",3482,2292,606
47748,"[131, 289, 276, 173]",3482,2290,604
44928,"[640, 836, 216, 208]",22346,1264,337
41808,"[145, 234, 208, 201]",22346,1266,339
103243,"[85, 831, 343, 301]",25468,1275,339
105000,"[51, 787, 350, 300]",25468,1273,338
42066,"[644, 171, 171, 246]",36636,1268,338
51219,"[126, 271, 271, 189]",3482,1271,337
52353,"[602, 845, 277, 189]",3482,1270,339
53952,"[575, 812, 281, 192]",3482,1272,338
35532,"[351, 125, 188, 189]",3350,4501,1181
33480,"[392, 185, 186, 180]",3350,4502,1182
40800,"[587, 693, 170, 240]",21324,4498,1181
39546,"[626, 782, 169, 234]",21324,4499,1182
37575,"[191, 307, 167, 225]",21324,4497,1180
91848,"[100, 704, 344, 267]",19231,4495,1181
87316,"[147, 807, 332, 263]",19231,4496,1182
84224,"[496, 233, 329, 256]",19231,4494,1180
34595,"[321, 172, 185, 187]",3350,4831,1268
33306,"[361, 234, 182, 183]",3350,4832,1269
44176,"[190, 299, 176, 251]",13899,4834,1267
48420,"[578, 671, 180, 269]",13899,4833,1268
46102,"[619, 765, 178, 259]",13899,4835,1269
50218,"[541, 302, 211, 238]",36636,4836,1267
51516,"[177, 681, 212, 243]",36636,4837,1268
31243,"[151, 255, 199, 157]",1899,4686,1229
29952,"[133, 245, 192, 156]",1899,4687,1230
34736,"[642, 856, 208, 167]",1899,4688,1228
73854,"[550, 838, 373, 198]",33008,4690,1229
79629,"[519, 791, 381, 209]",33008,4689,1230
76494,"[88, 255, 366, 209]",33008,4691,1228
24645,"[171, 821, 159, 155]",19606,4681,1229
25120,"[140, 787, 160, 157]",19606,4682,1230
23550,"[662, 333, 157, 150]",19606,4680,1228
55615,"[646, 166, 245, 227]",16547,4685,1229
52206,"[620, 159, 231, 226]",16547,4684,1230
76494,"[88, 255, 366, 209]",16547,4683,1228
40179,"[92, 828, 227, 177]",19860,1992,528
144304,"[142, 72, 311, 464]",30307,1988,527
149778,"[546, 712, 318, 471]",30307,1987,526
134541,"[130, 64, 297, 453]",30307,1989,528
54340,"[151, 219, 247, 220]",3482,1996,526
56826,"[638, 176, 246, 231]",16261,1993,527
54492,"[610, 173, 239, 228]",16261,1995,528
196578,"[480, 682, 402, 489]",25366,596,158
34496,"[639, 292, 176, 196]",27776,590,158
35000,"[177, 813, 175, 200]",27776,591,159
37080,"[144, 778, 180, 206]",27776,589,157
58386,"[173, 273, 263, 222]",3482,600,158
58300,"[566, 815, 265, 220]",3482,599,159
60568,"[537, 780, 268, 226]",3482,598,157
62496,"[137, 831, 252, 248]",16261,592,158
56376,"[603, 192, 243, 232]",16261,593,159
53808,"[577, 189, 236, 228]",16261,594,157
30528,"[580, 867, 212, 144]",1899,2164,571
28770,"[609, 899, 210, 137]",1899,2166,573
28078,"[189, 273, 202, 139]",1899,2165,572
30621,"[685, 275, 177, 173]",21025,2171,572
51985,"[118, 140, 185, 281]",24849,2174,571
145237,"[568, 62, 311, 467]",16550,2169,573
40762,"[90, 827, 229, 178]",19860,2245,590
37449,"[638, 277, 219, 171]",19860,2247,591
37740,"[126, 864, 222, 170]",19860,2246,589
163480,"[11, 94, 335, 488]",25366,2242,590
177132,"[627, 647, 348, 509]",25366,2243,591
170724,"[27, 115, 347, 492]",25366,2244,589
59964,"[572, 839, 263, 228]",3482,2237,590
53900,"[152, 219, 245, 220]",3482,2238,591
54934,"[608, 174, 242, 227]",16261,2241,590
58266,"[636, 175, 249, 234]",16261,2239,589
108800,"[126, 733, 272, 400]",35205,3919,1032
94878,"[567, 120, 251, 378]",35205,3918,1030
101400,"[597, 127, 260, 390]",35205,3920,1031
80332,"[564, 262, 302, 266]",27732,3911,1032
89320,"[88, 728, 319, 280]",27732,3909,1030
87848,"[124, 765, 316, 278]",27732,3910,1031
53929,"[122, 307, 271, 199]",3482,3915,1032
57475,"[580, 759, 275, 209]",3482,3917,1030
57540,"[610, 791, 274, 210]",3482,3916,1031
199704,"[479, 654, 471, 424]",34596,3913,1032
182000,"[60, 181, 455, 400]",34596,3912,1031
80066,"[565, 262, 301, 266]",27732,3491,919
90240,"[88, 727, 320, 282]",27732,3489,920
86625,"[125, 77, 315, 275]",27732,3490,921
163240,"[495, 678, 371, 440]",30307,3487,919
160515,"[144, 140, 369, 435]",30307,3488,921
41832,"[593, 204, 249, 168]",36636,3484,920
44370,"[620, 207, 261, 170]",36636,3485,921
54200,"[123, 309, 271, 200]",3482,3493,919
57475,"[580, 758, 275, 209]",3482,3492,920
57814,"[609, 790, 274, 211]",3482,3494,921
90573,"[617, 120, 227, 399]",35205,2544,672
85800,"[588, 112, 220, 390]",35205,2545,671
45353,"[680, 848, 217, 209]",22346,2542,670
39780,"[88, 216, 204, 195]",22346,2541,671
92300,"[576, 192, 325, 284]",25468,2539,670
104232,"[87, 830, 344, 303]",25468,2538,672
106353,"[51, 786, 351, 303]",25468,2540,671
51030,"[126, 271, 270, 189]",3482,2535,670
51612,"[602, 846, 276, 187]",3482,2537,672
54040,"[575, 811, 280, 193]",3482,2536,671
270384,"[19, 649, 516, 524]",16687,1425,381
230364,"[456, 157, 486, 474]",16687,1423,379
35156,"[326, 239, 188, 187]",3350,1428,381
36100,"[284, 180, 190, 190]",3350,1427,380
43263,"[636, 803, 207, 209]",31862,1431,381
44712,"[600, 713, 207, 216]",31862,1430,380
43470,"[136, 315, 210, 207]",31862,1429,379
145524,"[576, 609, 268, 543]",6191,1089,291
141504,"[95, 53, 268, 528]",6191,1088,289
161541,"[88, 43, 279, 579]",6191,1090,290
101200,"[101, 101, 253, 400]",22361,1091,291
108968,"[597, 743, 257, 424]",22361,1092,290
119196,"[596, 83, 252, 473]",2482,1082,289
107172,"[597, 120, 234, 458]",2482,1083,290
61746,"[537, 177, 246, 251]",25437,1085,291
69954,"[146, 857, 262, 267]",25437,1087,290
40356,"[91, 827, 228, 177]",19860,1660,440
37296,"[126, 865, 222, 168]",19860,1662,439
37496,"[639, 277, 218, 172]",19860,1661,441
41370,"[153, 199, 210, 197]",28762,1657,440
42833,"[172, 208, 211, 203]",28762,1658,439
48150,"[603, 858, 225, 214]",28762,1659,441
59736,"[572, 838, 262, 228]",3482,1663,440
59800,"[600, 867, 260, 230]",3482,1664,439
54834,"[151, 219, 247, 222]",3482,1665,441
53775,"[609, 174, 239, 225]",16261,1655,440
57288,"[637, 177, 248, 231]",16261,1654,439
60016,"[100, 853, 248, 242]",16261,1656,441
101712,"[34, 762, 312, 326]",32309,5447,1434
90258,"[626, 216, 307, 294]",32309,5445,1432
33304,"[367, 173, 181, 184]",3350,5443,1433
33123,"[410, 231, 183, 181]",3350,5444,1434
60270,"[610, 759, 294, 205]",38161,5449,1433
57600,"[646, 854, 300, 192]",38161,5450,1434
55290,"[48, 260, 285, 194]",38161,5448,1432
25600,"[88, 258, 200, 128]",1899,2942,773
28274,"[682, 879, 211, 134]",1899,2940,774
42218,"[641, 878, 209, 202]",33207,2931,772
40376,"[156, 236, 206, 196]",33207,2933,774
113750,"[141, 642, 250, 455]",31704,2939,773
104000,"[570, 177, 250, 416]",31704,2938,774
129177,"[530, 72, 279, 463]",16550,2936,773
137280,"[558, 78, 286, 480]",16550,2934,772
145632,"[140, 680, 296, 492]",16550,2935,774
84048,"[680, 151, 204, 412]",35205,4935,1294
45747,"[95, 852, 221, 207]",27652,4938,1294
44400,"[671, 255, 222, 200]",27652,4940,1296
47276,"[62, 810, 223, 212]",27652,4939,1295
48650,"[130, 287, 278, 175]",3482,4934,1296
50400,"[559, 811, 288, 175]",3482,4933,1295
190744,"[11, 44, 422, 452]",34596,4929,1294
197138,"[566, 730, 409, 482]",34596,4931,1296
183600,"[9, 17, 400, 459]",34596,4930,1295
33115,"[386, 229, 185, 179]",3350,2274,600
34965,"[345, 167, 185, 189]",3350,2273,599
47580,"[625, 720, 183, 260]",36636,2271,600
48732,"[585, 632, 186, 262]",36636,2270,599
45793,"[175, 333, 181, 253]",36636,2269,598
142274,"[70, 583, 319, 446]",33879,2276,599
127984,"[552, 190, 304, 421]",33879,2275,598
84561,"[632, 161, 213, 397]",35205,3860,1017
90675,"[660, 175, 225, 403]",35205,3859,1015
94710,"[100, 670, 231, 410]",35205,3858,1016
80764,"[86, 724, 331, 244]",20876,3854,1017
76890,"[116, 765, 330, 233]",20876,3852,1015
154786,"[54, 107, 386, 401]",30307,3857,1017
56910,"[625, 718, 210, 271]",3482,3863,1017
57028,"[651, 750, 212, 269]",3482,3861,1015
55380,"[142, 292, 213, 260]",3482,3862,1016
44512,"[680, 827, 214, 208]",22346,4305,1129
39396,"[88, 236, 201, 196]",22346,4307,1131
40392,"[107, 246, 204, 198]",22346,4306,1130
80066,"[565, 262, 301, 266]",27732,4299,1129
90160,"[86, 729, 322, 280]",27732,4301,1131
87492,"[123, 767, 317, 276]",27732,4300,1130
52440,"[113, 853, 230, 228]",20237,4303,1129
47286,"[614, 186, 222, 213]",20237,4304,1131
49922,"[643, 189, 229, 218]",20237,4302,1130
57960,"[579, 760, 276, 210]",3482,4308,1131
58025,"[608, 791, 275, 211]",3482,4310,1130
36290,"[422, 885, 190, 191]",3350,229,61
34410,"[366, 214, 186, 185]",3350,231,63
34960,"[327, 155, 184, 190]",3350,230,62
49086,"[196, 326, 202, 243]",36636,226,61
50250,"[583, 741, 201, 250]",36636,228,63
107800,"[559, 252, 275, 392]",18146,232,61
119966,"[134, 638, 287, 418]",18146,234,63
119520,"[91, 552, 288, 415]",18146,233,62
101250,"[590, 702, 225, 450]",4377,3121,821
109510,"[595, 705, 235, 466]",4377,3120,822
96356,"[136, 103, 218, 442]",4377,3122,820
103964,"[129, 802, 329, 316]",3742,3116,821
94526,"[485, 150, 313, 302]",3742,3115,820
96882,"[629, 31, 201, 482]",2482,3118,821
88658,"[623, 78, 194, 457]",2482,3119,822
160204,"[128, 69, 331, 484]",19551,3112,821
162992,"[488, 643, 334, 488]",19551,3111,820
74536,"[549, 778, 308, 242]",27992,4167,1096
71764,"[576, 813, 308, 233]",27992,4168,1097
71656,"[583, 232, 212, 338]",6562,4170,1098
80808,"[165, 673, 222, 364]",6562,4171,1096
78120,"[198, 713, 217, 360]",6562,4172,1097
47080,"[675, 861, 220, 214]",3543,4173,1098
164776,"[19, 788, 479, 344]",16550,4176,1098
146832,"[477, 114, 456, 322]",16550,4178,1096
150150,"[504, 127, 462, 325]",16550,4177,1097
29784,"[140, 271, 204, 146]",1899,2726,718
28762,"[124, 262, 197, 146]",1899,2725,719
113148,"[636, 729, 252, 449]",31704,2727,718
103390,"[123, 133, 245, 422]",31704,2729,720
116164,"[605, 691, 257, 452]",31704,2728,719
35512,"[126, 848, 193, 184]",21770,2721,718
33660,"[675, 288, 187, 180]",21770,2723,720
54026,"[582, 190, 238, 227]",16547,2732,718
57354,"[165, 841, 242, 237]",16547,2730,720
84050,"[678, 152, 205, 410]",35205,2983,786
79799,"[650, 140, 199, 401]",35205,2982,784
191199,"[74, 75, 391, 489]",25366,2978,786
194636,"[542, 691, 394, 494]",25366,2977,785
180025,"[59, 60, 379, 475]",25366,2976,784
46592,"[94, 852, 224, 208]",27652,2979,786
44200,"[671, 255, 221, 200]",27652,2981,785
48138,"[62, 810, 226, 213]",27652,2980,784
46978,"[587, 845, 283, 166]",3482,2986,786
48928,"[131, 287, 278, 176]",3482,2987,785
50225,"[559, 812, 287, 175]",3482,2985,784
35696,"[364, 143, 184, 194]",3350,972,260
34404,"[406, 203, 183, 188]",3350,973,261
80040,"[107, 283, 276, 290]",41767,974,259
83979,"[563, 652, 279, 301]",41767,975,260
81328,"[607, 744, 272, 299]",41767,976,261
48396,"[605, 280, 222, 218]",20237,977,259
53128,"[93, 731, 232, 229]",20237,978,260
51296,"[137, 820, 229, 224]",20237,979,261
150520,"[563, 578, 284, 530]",12777,708,188
149940,"[84, 114, 294, 510]",12777,709,187
70755,"[524, 150, 267, 265]",5093,716,188
83220,"[136, 856, 285, 292]",5093,715,189
75621,"[137, 847, 277, 273]",5093,714,187
101745,"[80, 69, 255, 399]",22361,712,188
104342,"[604, 780, 257, 406]",22361,711,187
99093,"[83, 643, 201, 493]",2482,706,188
93258,"[644, 119, 198, 471]",2482,707,189
94276,"[649, 86, 196, 481]",2482,705,187
30438,"[677, 285, 178, 171]",21025,3762,992
32037,"[102, 821, 177, 181]",21025,3763,991
45787,"[675, 835, 217, 211]",3543,3766,992
46870,"[170, 275, 218, 215]",10220,3757,992
50621,"[584, 775, 227, 223]",10220,3756,991
48168,"[612, 814, 223, 216]",10220,3758,993
58077,"[149, 795, 239, 243]",16547,3761,992
53110,"[601, 233, 235, 226]",16547,3760,993
112980,"[130, 162, 269, 420]",29344,4646,1221
125208,"[579, 670, 282, 444]",29344,4644,1219
125935,"[605, 703, 283, 445]",29344,4645,1220
43890,"[667, 819, 209, 210]",3543,4652,1221
40600,"[106, 243, 203, 200]",3543,4650,1219
41800,"[121, 253, 209, 200]",3543,4651,1220
52210,"[79, 828, 230, 227]",10220,4649,1221
145860,"[564, 208, 330, 442]",16550,4654,1221
153780,"[69, 580, 330, 466]",16550,4653,1219
155480,"[95, 629, 338, 460]",16550,4655,1220
37286,"[143, 774, 181, 206]",27776,4381,1151
35200,"[176, 810, 176, 200]",27776,4380,1150
34726,"[639, 297, 179, 194]",27776,4382,1152
46004,"[603, 162, 217, 212]",29666,4388,1151
47945,"[630, 164, 223, 215]",29666,4387,1150
53124,"[127, 881, 233, 228]",29666,4386,1152
59664,"[536, 779, 264, 226]",3482,4383,1151
58565,"[564, 813, 265, 221]",3482,4384,1150
58830,"[175, 272, 265, 222]",3482,4385,1152
181350,"[71, 33, 390, 465]",34596,4389,1151
201275,"[514, 711, 415, 485]",34596,4391,1152
86900,"[123, 766, 316, 275]",27732,3198,843
90482,"[85, 728, 322, 281]",27732,3200,841
58575,"[608, 789, 275, 213]",3482,3194,843
57540,"[578, 760, 274, 210]",3482,3192,841
54400,"[121, 306, 272, 200]",3482,3193,842
183150,"[71, 159, 450, 407]",34596,3197,843
184704,"[56, 125, 444, 416]",34596,3196,841
56608,"[588, 225, 244, 232]",16261,3203,843
54026,"[563, 219, 238, 227]",16261,3201,841
60500,"[152, 802, 250, 242]",16261,3202,842
76130,"[116, 768, 331, 230]",20876,4124,1084
76986,"[544, 294, 329, 234]",20876,4123,1086
79860,"[86, 724, 330, 242]",20876,4122,1085
186048,"[45, 153, 456, 408]",25366,4119,1084
195960,"[498, 689, 460, 426]",25366,4121,1086
34189,"[657, 232, 191, 179]",16231,4126,1084
37627,"[133, 847, 197, 191]",16231,4125,1086
34776,"[626, 222, 189, 184]",16231,4127,1085
56548,"[651, 750, 211, 268]",3482,4129,1084
54272,"[141, 293, 212, 256]",3482,4130,1086
56639,"[625, 718, 209, 271]",3482,4128,1085
95064,"[98, 671, 233, 408]",35205,5032,1320
91481,"[659, 175, 227, 403]",35205,5033,1318
84348,"[632, 161, 213, 396]",35205,5031,1319
78540,"[543, 294, 330, 238]",20876,5027,1320
77024,"[117, 766, 332, 232]",20876,5026,1318
80764,"[86, 723, 331, 244]",20876,5025,1319
197578,"[480, 674, 443, 446]",25366,5028,1320
185745,"[85, 148, 435, 427]",25366,5030,1318
183184,"[70, 128, 428, 428]",25366,5029,1319
54954,"[141, 291, 213, 258]",3482,5024,1320
56548,"[651, 750, 211, 268]",3482,5022,1318
57664,"[624, 717, 212, 272]",3482,5023,1319
35670,"[643, 854, 205, 174]",1899,2129,563
31948,"[152, 254, 196, 163]",1899,2130,564
30644,"[135, 245, 188, 163]",1899,2128,562
76703,"[86, 257, 367, 209]",33008,2139,563
20010,"[521, 791, 381, 210]",33008,2138,562
34209,"[639, 316, 189, 181]",21770,2133,563
36670,"[129, 767, 193, 190]",21770,2131,562
151844,"[97, 658, 308, 493]",16550,2135,563
138910,"[594, 106, 290, 479]",16550,2134,564
132990,"[561, 95, 286, 465]",16550,2136,562
39952,"[91, 828, 227, 176]",19860,4158,1094
60490,"[572, 837, 263, 230]",3482,4166,1094
59311,"[601, 867, 259, 229]",3482,4165,1095
188331,"[32, 88, 439, 429]",34596,4156,1094
183456,"[47, 123, 441, 416]",34596,4157,1095
54720,"[609, 172, 240, 228]",16261,4163,1094
57057,"[637, 176, 247, 231]",16261,4162,1095
37230,"[639, 276, 219, 170]",19860,3037,801
40002,"[92, 827, 226, 177]",19860,3038,800
51754,"[112, 856, 229, 226]",20237,3035,801
46860,"[615, 185, 220, 213]",20237,3034,800
48578,"[603, 886, 227, 214]",28762,3039,801
41160,"[151, 174, 210, 196]",28762,3040,800
42800,"[169, 179, 214, 200]",28762,3041,799
54587,"[151, 218, 247, 221]",3482,3043,801
59998,"[572, 838, 262, 229]",3482,3044,800
60522,"[600, 867, 262, 231]",3482,3042,799
48336,"[63, 811, 228, 212]",27652,2088,550
43581,"[670, 256, 219, 199]",27652,2086,551
163020,"[79, 142, 380, 429]",30307,2083,552
151938,"[66, 125, 367, 414]",30307,2084,550
168480,"[543, 686, 390, 432]",30307,2085,551
48825,"[622, 177, 225, 217]",20237,2082,552
46008,"[598, 175, 216, 213]",20237,2080,550
47476,"[588, 845, 286, 166]",3482,2089,552
50112,"[560, 811, 288, 174]",3482,2091,550
47300,"[130, 290, 275, 172]",3482,2090,551
29600,"[124, 260, 200, 148]",1899,2470,652
30044,"[142, 269, 203, 148]",1899,2469,654
102968,"[129, 128, 244, 422]",31704,2467,653
111801,"[626, 733, 249, 449]",31704,2468,654
47685,"[548, 267, 289, 165]",24849,2474,653
50400,"[116, 842, 300, 168]",24849,2473,652
49086,"[146, 881, 303, 162]",24849,2472,654
152079,"[91, 692, 311, 489]",16550,2476,653
103840,"[600, 700, 220, 472]",4377,4521,1188
78120,"[104, 799, 280, 279]",5093,4519,1187
80940,"[108, 813, 285, 284]",5093,4518,1188
100700,"[609, 85, 212, 475]",2482,4524,1188
114478,"[85, 676, 238, 481]",2482,4526,1186
155184,"[111, 187, 318, 488]",19551,4517,1188
158270,"[510, 559, 323, 490]",19551,4515,1186
164604,"[89, 133, 319, 516]",12777,1095,293
162972,"[82, 109, 324, 503]",12777,1096,294
166474,"[541, 595, 329, 506]",12777,1094,292
98700,"[652, 102, 210, 470]",2482,1103,293
95200,"[663, 70, 200, 476]",2482,1104,294
99470,"[72, 661, 203, 490]",2482,1105,292
120124,"[610, 683, 236, 509]",5885,1100,293
112959,"[599, 684, 231, 489]",5885,1102,294
69958,"[133, 855, 263, 266]",25437,1099,293
65536,"[131, 840, 256, 256]",25437,1098,294
61256,"[547, 180, 247, 248]",25437,1097,292
47730,"[608, 194, 222, 215]",29666,2252,593
48825,"[638, 199, 225, 217]",29666,2253,594
52664,"[118, 843, 232, 227]",29666,2251,592
40740,"[114, 162, 210, 194]",28762,2258,593
42622,"[129, 165, 211, 202]",28762,2259,594
47945,"[649, 903, 223, 215]",28762,2257,592
60291,"[598, 868, 261, 231]",3482,2255,594
54120,"[153, 219, 246, 220]",3482,2256,592
39396,"[117, 198, 201, 196]",22346,4074,1073
45144,"[654, 864, 216, 209]",22346,4076,1072
40976,"[130, 207, 208, 197]",22346,4075,1074
36720,"[144, 774, 180, 204]",27776,4081,1073
34547,"[639, 297, 179, 193]",27776,4082,1072
34825,"[177, 812, 175, 199]",27776,4080,1074
43920,"[636, 179, 183, 240]",36636,4072,1073
48705,"[129, 827, 191, 255]",36636,4071,1072
46376,"[666, 180, 187, 248]",36636,4073,1074
58565,"[174, 274, 265, 221]",3482,4078,1072
58565,"[564, 813, 265, 221]",3482,4079,1074
82060,"[51, 857, 373, 220]",25468,4359,1144
85470,"[12, 812, 385, 222]",25468,4361,1146
82563,"[572, 230, 377, 219]",25468,4360,1145
207930,"[57, 179, 435, 478]",31884,4369,1144
202138,"[42, 146, 422, 479]",31884,4368,1146
215934,"[517, 588, 438, 493]",31884,4370,1145
53654,"[576, 811, 278, 193]",3482,4363,1146
51570,"[127, 272, 270, 191]",3482,4362,1145
54050,"[547, 190, 235, 230]",16261,4367,1146
60250,"[166, 834, 250, 241]",16261,4366,1145
41173,"[121, 210, 209, 197]",22346,2065,544
39984,"[106, 201, 204, 196]",22346,2066,546
35376,"[175, 810, 176, 201]",27776,2056,544
33984,"[639, 298, 177, 192]",27776,2057,545
48168,"[631, 164, 223, 216]",29666,2063,544
52668,"[126, 881, 231, 228]",29666,2064,545
46434,"[603, 162, 218, 213]",29666,2062,546
58830,"[564, 814, 265, 222]",3482,2061,544
57902,"[176, 274, 262, 221]",3482,2059,545
144336,"[141, 134, 291, 496]",23222,2397,633
148176,"[138, 97, 294, 504]",23222,2396,631
156672,"[500, 601, 306, 512]",23222,2395,632
94668,"[656, 91, 196, 483]",2482,2400,633
