area,iscrowd,bbox,category_id,ignore,segmentation,id,image_id,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,item_seq,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,thick,leng_long,leng_short,print_front,print_back,color_class1,color_class2,line_front,line_back,img_regist_ts,form_code_name,mark_code_front_anal,mark_code_back_anal,mark_code_front_img,mark_code_back_img,mark_code_front,mark_code_back,change_date
34560,0,"[656, 231, 192, 180]",16231,0,[],3374,890,K-003483-016232-020877-028763_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-020877-028763_0_2_0_2_90_000_200.png,K-016232,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016232,리피토정 20mg,Lipitor Tab. 20mg,http://connectdi.com/design/img/drug/146031391296200164.jpg,아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Hydrate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200410085,20041025,[02180]동맥경화용제,전문의약품,"648900260,E01890131",흰색의 원형 필름코팅정,원형,4.5,7.5,7.5,ATV,20,하양,,,,20121122,필름코팅정,,,,,,,20201117
37436,0,"[134, 847, 196, 191]",16231,0,[],3372,889,K-003483-016232-020877-028763_0_2_0_2_70_000_200.png,976,1280,K-003483-016232-020877-028763_0_2_0_2_70_000_200.png,K-016232,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016232,리피토정 20mg,Lipitor Tab. 20mg,http://connectdi.com/design/img/drug/146031391296200164.jpg,아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Hydrate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200410085,20041025,[02180]동맥경화용제,전문의약품,"648900260,E01890131",흰색의 원형 필름코팅정,원형,4.5,7.5,7.5,ATV,20,하양,,,,20121122,필름코팅정,,,,,,,20201117
42016,0,"[57, 171, 208, 202]",28762,0,[],3371,891,K-003483-016232-020877-028763_0_2_0_2_75_000_200.png,976,1280,K-003483-016232-020877-028763_0_2_0_2_75_000_200.png,K-028763,정상알약,연회색 배경,앞면,주백색,75,0,200,K-028763,트라젠타정(리나글립틴),Trajenta Tab.,http://connectdi.com/design/img/drug/1MnfO1MVz3z.jpg,리나글립틴,Linagliptin,"정제, 저작정",한국베링거인겔하임(주),Boehringer Ingelheim Korea,,,201106367,20110914,[03960]당뇨병용제,전문의약품,653501380,"양쪽이 볼록하고 사각면이 날이 선 밝은 빨강색의 원형 필름코팅정. 한쪽 면에는 베링거인겔하임 표식, 다른 한쪽 면에는 ‘D5’가 새겨져 있다.",원형,3.65,8.23,8.23,마크,D5,분홍,,,,20110930,필름코팅정,"집,화살,교회",,http://connectdi.com/design/img/drug/147938647484100129.jpg,,,,20210317
43255,0,"[71, 177, 211, 205]",28762,0,[],3370,890,K-003483-016232-020877-028763_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-020877-028763_0_2_0_2_90_000_200.png,K-028763,정상알약,연회색 배경,앞면,주백색,90,0,200,K-028763,트라젠타정(리나글립틴),Trajenta Tab.,http://connectdi.com/design/img/drug/1MnfO1MVz3z.jpg,리나글립틴,Linagliptin,"정제, 저작정",한국베링거인겔하임(주),Boehringer Ingelheim Korea,,,201106367,20110914,[03960]당뇨병용제,전문의약품,653501380,"양쪽이 볼록하고 사각면이 날이 선 밝은 빨강색의 원형 필름코팅정. 한쪽 면에는 베링거인겔하임 표식, 다른 한쪽 면에는 ‘D5’가 새겨져 있다.",원형,3.65,8.23,8.23,마크,D5,분홍,,,,20110930,필름코팅정,"집,화살,교회",,http://connectdi.com/design/img/drug/147938647484100129.jpg,,,,20210317
48578,0,"[709, 889, 227, 214]",28762,0,[],3369,889,K-003483-016232-020877-028763_0_2_0_2_70_000_200.png,976,1280,K-003483-016232-020877-028763_0_2_0_2_70_000_200.png,K-028763,정상알약,연회색 배경,앞면,주백색,70,0,200,K-028763,트라젠타정(리나글립틴),Trajenta Tab.,http://connectdi.com/design/img/drug/1MnfO1MVz3z.jpg,리나글립틴,Linagliptin,"정제, 저작정",한국베링거인겔하임(주),Boehringer Ingelheim Korea,,,201106367,20110914,[03960]당뇨병용제,전문의약품,653501380,"양쪽이 볼록하고 사각면이 날이 선 밝은 빨강색의 원형 필름코팅정. 한쪽 면에는 베링거인겔하임 표식, 다른 한쪽 면에는 ‘D5’가 새겨져 있다.",원형,3.65,8.23,8.23,마크,D5,분홍,,,,20110930,필름코팅정,"집,화살,교회",,http://connectdi.com/design/img/drug/147938647484100129.jpg,,,,20210317
57603,0,"[625, 718, 211, 273]",3482,0,[],3377,891,K-003483-016232-020877-028763_0_2_0_2_75_000_200.png,976,1280,K-003483-016232-020877-028763_0_2_0_2_75_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
56759,0,"[651, 750, 211, 269]",3482,0,[],3375,890,K-003483-016232-020877-028763_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-020877-028763_0_2_0_2_90_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
80100,0,"[566, 261, 300, 267]",27732,0,[],2281,601,K-003483-016262-027733-031885_0_2_0_2_70_000_200.png,976,1280,K-003483-016262-027733-031885_0_2_0_2_70_000_200.png,K-027733,정상알약,연회색 배경,앞면,주백색,70,0,200,K-027733,트윈스타정 40/5mg,Twynsta Tab. 40/5mg,http://connectdi.com/design/img/drug/1MnfO1MVz0w.jpg,텔미사르탄|암로디핀베실산염,Amlodipine Besylate| Telmisartan　,"정제, 저작정",한국베링거인겔하임(주),Boehringer Ingelheim Korea,,,201005081,20100819,[02140]혈압강하제,전문의약품,653501270,흰색과 연한 파란색의 양면이 볼록한 타원형 이중정이다.,타원형,5.0,14.0,6.8,마크 A1,,하양,파랑,,,20101027,다층정,"집,화살,교회",,http://connectdi.com/design/img/drug/147938647484100129.jpg,,,,20200304
217893,0,"[502, 638, 453, 481]",31884,0,[],2286,601,K-003483-016262-027733-031885_0_2_0_2_70_000_200.png,976,1280,K-003483-016262-027733-031885_0_2_0_2_70_000_200.png,K-031885,정상알약,연회색 배경,앞면,주백색,70,0,200,K-031885,자누메트엑스알서방정 100/1000mg,Janumet XR Tab. 100/1000mg,http://connectdi.com/design/img/drug/1NVzhGcz6SP.jpg,메트포르민염산염|시타글립틴인산염수화물,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,서방형정제,한국엠에스디(주),Msd Korea,,,201309418,20130924,[03960]당뇨병용제,전문의약품,655501800,밝은 파랑색으로 한 면에 81이 새겨진 양면이 볼록한 타원형의 필름코팅정,타원형,8.3,22.2,11.2,81,,파랑,,,,20131009,필름코팅정,,,,,,,20181112
208120,0,"[38, 106, 440, 473]",31884,0,[],2284,602,K-003483-016262-027733-031885_0_2_0_2_75_000_200.png,976,1280,K-003483-016262-027733-031885_0_2_0_2_75_000_200.png,K-031885,정상알약,연회색 배경,앞면,주백색,75,0,200,K-031885,자누메트엑스알서방정 100/1000mg,Janumet XR Tab. 100/1000mg,http://connectdi.com/design/img/drug/1NVzhGcz6SP.jpg,메트포르민염산염|시타글립틴인산염수화물,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,서방형정제,한국엠에스디(주),Msd Korea,,,201309418,20130924,[03960]당뇨병용제,전문의약품,655501800,밝은 파랑색으로 한 면에 81이 새겨진 양면이 볼록한 타원형의 필름코팅정,타원형,8.3,22.2,11.2,81,,파랑,,,,20131009,필름코팅정,,,,,,,20181112
60264,0,"[152, 801, 248, 243]",16261,0,[],2289,601,K-003483-016262-027733-031885_0_2_0_2_70_000_200.png,976,1280,K-003483-016262-027733-031885_0_2_0_2_70_000_200.png,K-016262,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016262,크레스토정 20mg,Crestor Tab. 20mg,http://connectdi.com/design/img/drug/151317963768200047.jpg,로수바스타틴칼슘,Rosuvastatin Calcium,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,200410326,20040831,[02180]동맥경화용제,전문의약품,"650700530,E06610651",분홍색 원형 필름코팅정,원형,4.5,9.2,9.2,ZD452220,,분홍,,,,20041222,필름코팅정,,,,,,,20201119
53580,0,"[565, 219, 235, 228]",16261,0,[],2288,602,K-003483-016262-027733-031885_0_2_0_2_75_000_200.png,976,1280,K-003483-016262-027733-031885_0_2_0_2_75_000_200.png,K-016262,정상알약,연회색 배경,앞면,주백색,75,0,200,K-016262,크레스토정 20mg,Crestor Tab. 20mg,http://connectdi.com/design/img/drug/151317963768200047.jpg,로수바스타틴칼슘,Rosuvastatin Calcium,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,200410326,20040831,[02180]동맥경화용제,전문의약품,"650700530,E06610651",분홍색 원형 필름코팅정,원형,4.5,9.2,9.2,ZD452220,,분홍,,,,20041222,필름코팅정,,,,,,,20201119
35717,0,"[395, 858, 187, 191]",3350,0,[],4407,1156,K-003351-013900-016262_0_2_0_2_70_000_200.png,976,1280,K-003351-013900-016262_0_2_0_2_70_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,-,,20041222,나정,,,,,,,20170328
35154,0,"[354, 182, 186, 189]",3350,0,[],4408,1157,K-003351-013900-016262_0_2_0_2_75_000_200.png,976,1280,K-003351-013900-016262_0_2_0_2_75_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,-,,20041222,나정,,,,,,,20170328
49266,0,"[594, 806, 207, 238]",13899,0,[],4412,1158,K-003351-013900-016262_0_2_0_2_90_000_200.png,976,1280,K-003351-013900-016262_0_2_0_2_90_000_200.png,K-013900,정상알약,연회색 배경,앞면,주백색,90,0,200,K-013900,에빅사정(메만틴염산염)(비매품),Ebixa Tab.,http://connectdi.com/design/img/drug/150825481273500012.jpg,메만틴염산염,Memantine Hydrochloride,"정제, 저작정",한국룬드벡(주),Lundbeck Korea,,,200308324,20030918,[01190]기타의 중추신경용약,전문의약품,"668000040,E25650021",연한 노랑에서 노란색의 타원형 필름코팅정,타원형,3.5,11.2,5.2,M분할선,1분할선0,노랑,,-,-,20120619,필름코팅정,,,,,,,20201207
57096,0,"[573, 310, 244, 234]",16261,0,[],4404,1156,K-003351-013900-016262_0_2_0_2_70_000_200.png,976,1280,K-003351-013900-016262_0_2_0_2_70_000_200.png,K-016262,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016262,크레스토정 20mg,Crestor Tab. 20mg,http://connectdi.com/design/img/drug/151317963768200047.jpg,로수바스타틴칼슘,Rosuvastatin Calcium,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,200410326,20040831,[02180]동맥경화용제,전문의약품,"650700530,E06610651",분홍색 원형 필름코팅정,원형,4.5,9.2,9.2,ZD452220,,분홍,,,,20041222,필름코팅정,,,,,,,20201119
59045,0,"[153, 765, 245, 241]",16261,0,[],4406,1158,K-003351-013900-016262_0_2_0_2_90_000_200.png,976,1280,K-003351-013900-016262_0_2_0_2_90_000_200.png,K-016262,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016262,크레스토정 20mg,Crestor Tab. 20mg,http://connectdi.com/design/img/drug/151317963768200047.jpg,로수바스타틴칼슘,Rosuvastatin Calcium,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,200410326,20040831,[02180]동맥경화용제,전문의약품,"650700530,E06610651",분홍색 원형 필름코팅정,원형,4.5,9.2,9.2,ZD452220,,분홍,,,,20041222,필름코팅정,,,,,,,20201119
36672,0,"[353, 884, 192, 191]",3350,0,[],3900,1027,K-003351-013900-016232_0_2_0_2_70_000_200.png,976,1280,K-003351-013900-016232_0_2_0_2_70_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,-,,20041222,나정,,,,,,,20170328
33672,0,"[435, 217, 184, 183]",3350,0,[],3902,1029,K-003351-013900-016232_0_2_0_2_90_000_200.png,976,1280,K-003351-013900-016232_0_2_0_2_90_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,-,,20041222,나정,,,,,,,20170328
51000,0,"[555, 706, 204, 250]",13899,0,[],3904,1028,K-003351-013900-016232_0_2_0_2_75_000_200.png,976,1280,K-003351-013900-016232_0_2_0_2_75_000_200.png,K-013900,정상알약,연회색 배경,앞면,주백색,75,0,200,K-013900,에빅사정(메만틴염산염)(비매품),Ebixa Tab.,http://connectdi.com/design/img/drug/150825481273500012.jpg,메만틴염산염,Memantine Hydrochloride,"정제, 저작정",한국룬드벡(주),Lundbeck Korea,,,200308324,20030918,[01190]기타의 중추신경용약,전문의약품,"668000040,E25650021",연한 노랑에서 노란색의 타원형 필름코팅정,타원형,3.5,11.2,5.2,M분할선,1분할선0,노랑,,-,-,20120619,필름코팅정,,,,,,,20201207
46964,0,"[190, 284, 199, 236]",13899,0,[],3903,1027,K-003351-013900-016232_0_2_0_2_70_000_200.png,976,1280,K-003351-013900-016232_0_2_0_2_70_000_200.png,K-013900,정상알약,연회색 배경,앞면,주백색,70,0,200,K-013900,에빅사정(메만틴염산염)(비매품),Ebixa Tab.,http://connectdi.com/design/img/drug/150825481273500012.jpg,메만틴염산염,Memantine Hydrochloride,"정제, 저작정",한국룬드벡(주),Lundbeck Korea,,,200308324,20030918,[01190]기타의 중추신경용약,전문의약품,"668000040,E25650021",연한 노랑에서 노란색의 타원형 필름코팅정,타원형,3.5,11.2,5.2,M분할선,1분할선0,노랑,,-,-,20120619,필름코팅정,,,,,,,20201207
48843,0,"[593, 798, 201, 243]",13899,0,[],3905,1029,K-003351-013900-016232_0_2_0_2_90_000_200.png,976,1280,K-003351-013900-016232_0_2_0_2_90_000_200.png,K-013900,정상알약,연회색 배경,앞면,주백색,90,0,200,K-013900,에빅사정(메만틴염산염)(비매품),Ebixa Tab.,http://connectdi.com/design/img/drug/150825481273500012.jpg,메만틴염산염,Memantine Hydrochloride,"정제, 저작정",한국룬드벡(주),Lundbeck Korea,,,200308324,20030918,[01190]기타의 중추신경용약,전문의약품,"668000040,E25650021",연한 노랑에서 노란색의 타원형 필름코팅정,타원형,3.5,11.2,5.2,M분할선,1분할선0,노랑,,-,-,20120619,필름코팅정,,,,,,,20201207
36477,0,"[136, 779, 193, 189]",16231,0,[],3907,1028,K-003351-013900-016232_0_2_0_2_75_000_200.png,976,1280,K-003351-013900-016232_0_2_0_2_75_000_200.png,K-016232,정상알약,연회색 배경,앞면,주백색,75,0,200,K-016232,리피토정 20mg,Lipitor Tab. 20mg,http://connectdi.com/design/img/drug/146031391296200164.jpg,아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Hydrate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200410085,20041025,[02180]동맥경화용제,전문의약품,"648900260,E01890131",흰색의 원형 필름코팅정,원형,4.5,7.5,7.5,ATV,20,하양,,,,20121122,필름코팅정,,,,,,,20201117
112585,0,"[607, 162, 253, 445]",27925,0,[],3190,840,K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,976,1280,K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,K-027926,정상알약,연회색 배경,앞면,주백색,70,0,200,K-027926,울트라셋이알서방정,Ultracet ER Tab.,http://connectdi.com/design/img/drug/1NOwp2F6It9.jpg,아세트아미노펜|트라마돌염산염,Acetaminophen| Tramadol Hydrochloride,서방형정제,(주)한국얀센,Janssen Korea,,,201006967,20101122,[01140]해열.진통.소염제,전문의약품,646901630,노란색의 장방형 필름코팅 서방정제,타원형,7.0,19.0,9.0,T/A ER,,노랑,,,,20150416,서방성필름코팅정,,,,,,,20210706
126825,0,"[128, 667, 267, 475]",27925,0,[],3189,839,K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,K-027926,정상알약,연회색 배경,앞면,주백색,90,0,200,K-027926,울트라셋이알서방정,Ultracet ER Tab.,http://connectdi.com/design/img/drug/1NOwp2F6It9.jpg,아세트아미노펜|트라마돌염산염,Acetaminophen| Tramadol Hydrochloride,서방형정제,(주)한국얀센,Janssen Korea,,,201006967,20101122,[01140]해열.진통.소염제,전문의약품,646901630,노란색의 장방형 필름코팅 서방정제,타원형,7.0,19.0,9.0,T/A ER,,노랑,,,,20150416,서방성필름코팅정,,,,,,,20210706
28274,0,"[630, 895, 211, 134]",1899,0,[],3188,840,K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,976,1280,K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,K-001900,정상알약,연회색 배경,앞면,주백색,70,0,200,K-001900,보령부스파정 5mg,Buspar Tab. 5mg Boryung,http://connectdi.com/design/img/drug/1Mxwka5v0lL.jpg,부스피론염산염,Buspirone Hydrochloride,"정제, 저작정",보령제약(주),Boryung,,,198700706,19870323,[01170]정신신경용제,전문의약품,"641901280,A09302381",이약은 양면볼록한 장방형의 흰색정제이다,장방형,2.5,8.0,4.5,BSP,5,하양,,,,20070910,나정,,,,,,,20160825
25728,0,"[158, 249, 201, 128]",1899,0,[],3187,839,K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,K-001900,정상알약,연회색 배경,앞면,주백색,90,0,200,K-001900,보령부스파정 5mg,Buspar Tab. 5mg Boryung,http://connectdi.com/design/img/drug/1Mxwka5v0lL.jpg,부스피론염산염,Buspirone Hydrochloride,"정제, 저작정",보령제약(주),Boryung,,,198700706,19870323,[01170]정신신경용제,전문의약품,"641901280,A09302381",이약은 양면볼록한 장방형의 흰색정제이다,장방형,2.5,8.0,4.5,BSP,5,하양,,,,20070910,나정,,,,,,,20160825
40590,0,"[178, 269, 205, 198]",33207,0,[],3185,840,K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,976,1280,K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,K-033208,정상알약,연회색 배경,앞면,주백색,70,0,200,K-033208,에스원엠프정 20mg,Eswonamp Tab. 20mg,http://connectdi.com/design/img/drug/1MYTX0L3Ktb.jpg,에스오메프라졸마그네슘삼수화물,Esomeprazole Magnesium Dihydrate,"정제, 저작정",대원제약(주),Daewon Pharmaceutical,,,201402463,20140530,[02320]소화성궤양용제,전문의약품,671805710,연분홍색의 원형 필름코팅정,원형,3.7,7.9,7.9,20S,,분홍,,,,20140711,필름코팅정,,,,,,,20190912
